name3 - album3_broken-heartv2.wav_stft.txt_vectors.txt
26 16 31 85
53 48 2 85
53 40 5 85
53 36 6 85
53 60 7 85
53 35 9 85
53 50 11 85
53 38 13 85
53 50 19 85
53 53 20 85
53 50 24 85
53 60 25 85
53 51 28 85
1 10 7 86
1 7 10 86
1 17 12 86
1 9 14 86
1 16 14 86
1 7 15 86
1 0 24 86
1 16 30 86
44 30 3 86
44 31 3 86
44 25 4 86
44 40 4 86
44 26 5 86
44 36 5 86
44 60 6 86
44 35 8 86
44 28 10 86
44 50 10 86
44 38 12 86
44 31 14 86
44 50 18 86
44 53 19 86
44 50 23 86
44 26 24 86
44 60 24 86
44 51 27 86
48 30 2 87
48 31 2 87
48 40 3 87
48 36 4 87
48 60 5 87
48 35 7 87
48 28 9 87
48 50 9 87
48 38 11 87
48 31 13 87
48 50 17 87
48 53 18 87
48 50 22 87
48 60 23 87
48 51 26 87
30 26 2 89
30 36 2 89
30 10 4 89
30 35 5 89
30 23 6 89
30 28 7 89
30 17 9 89
30 38 9 89
30 16 11 89
30 31 11 89
30 26 21 89
30 16 27 89
30 49 30 89
30 16 31 89
31 26 2 89
31 36 2 89
31 35 5 89
31 23 6 89
31 28 7 89
31 50 7 89
31 17 9 89
31 38 9 89
31 16 11 89
31 31 11 89
31 50 15 89
31 50 20 89
31 26 21 89
31 16 27 89
31 49 30 89
31 16 31 89
25 10 3 90
25 35 4 90
25 23 5 90
25 7 6 90
25 28 6 90
25 17 8 90
25 38 8 90
25 9 10 90
25 16 10 90
25 31 10 90
25 7 11 90
25 26 20 90
25 16 26 90
25 16 30 90
40 35 4 90
40 23 5 90
40 28 6 90
40 50 6 90
40 38 8 90
40 31 10 90
40 50 14 90
40 53 15 90
40 50 19 90
40 26 20 90
40 51 23 90
40 49 29 90
40 55 30 90
40 51 31 90
26 10 2 91
26 35 3 91
26 23 4 91
26 7 5 91
26 28 5 91
26 17 7 91
26 38 7 91
26 9 9 91
26 16 9 91
26 31 9 91
26 7 10 91
26 26 19 91
26 16 25 91
26 16 29 91
26 16 31 91
36 35 3 91
36 23 4 91
36 28 5 91
36 50 5 91
36 17 7 91
36 38 7 91
36 16 9 91
36 31 9 91
36 50 13 91
36 53 14 91
36 50 18 91
36 26 19 91
36 51 22 91
36 16 25 91
36 49 28 91
36 16 29 91
36 55 29 91
36 51 30 91
36 16 31 91
36 53 31 91
60 50 4 92
60 50 12 92
60 53 13 92
60 50 17 92
60 60 18 92
60 51 21 92
60 49 27 92
60 63 27 92
60 55 28 92
60 51 29 92
60 53 30 92
60 60 31 92
10 23 2 93
10 7 3 93
10 28 3 93
10 17 5 93
10 9 7 93
10 16 7 93
10 7 8 93
10 0 17 93
10 26 17 93
10 16 23 93
10 16 27 93
10 16 29 93
35 28 2 94
35 50 2 94
35 17 4 94
35 38 4 94
35 16 6 94
35 31 6 94
35 50 10 94
35 53 11 94
35 50 15 94
35 26 16 94
35 51 19 94
35 16 22 94
35 49 25 94
35 16 26 94
35 51 27 94
35 16 28 94
35 53 28 94
23 17 3 95
23 38 3 95
23 9 5 95
23 16 5 95
23 31 5 95
23 7 6 95
23 26 15 95
23 16 21 95
23 16 25 95
23 16 27 95
7 17 2 96
7 9 4 96
7 16 4 96
7 7 5 96
7 0 14 96
7 26 14 96
7 16 20 96
7 16 24 96
7 16 26 96
28 17 2 96
28 38 2 96
28 9 4 96
28 16 4 96
28 31 4 96
28 26 14 96
28 16 20 96
28 16 24 96
28 16 26 96
50 38 2 96
50 31 4 96
50 50 8 96
50 53 9 96
50 50 13 96
50 60 14 96
50 51 17 96
50 49 23 96
50 63 23 96
50 55 24 96
50 51 25 96
50 53 26 96
50 60 27 96
50 49 31 96
17 9 2 98
17 16 2 98
17 31 2 98
17 7 3 98
17 0 12 98
17 26 12 98
17 16 18 98
17 16 22 98
17 16 24 98
17 26 31 98
38 31 2 98
38 50 6 98
38 53 7 98
38 50 11 98
38 26 12 98
38 51 15 98
38 49 21 98
38 55 22 98
38 51 23 98
38 53 24 98
38 49 29 98
38 26 31 98
38 51 31 98
9 0 10 100
9 26 10 100
9 16 16 100
9 16 20 100
9 16 22 100
9 26 29 100
16 0 10 100
16 26 10 100
16 16 16 100
16 16 20 100
16 16 22 100
16 26 29 100
31 50 4 100
31 50 9 100
31 26 10 100
31 16 16 100
31 49 19 100
31 16 20 100
31 16 22 100
31 49 27 100
31 26 29 100
7 0 9 101
7 26 9 101
7 16 15 101
7 16 19 101
7 16 21 101
7 26 28 101
50 50 5 104
50 60 6 104
50 51 9 104
50 49 15 104
50 63 15 104
50 55 16 104
50 51 17 104
50 53 18 104
50 60 19 104
50 49 23 104
50 60 24 104
50 51 25 104
50 62 26 104
53 50 4 105
53 60 5 105
53 51 8 105
53 49 14 105
53 63 14 105
53 55 15 105
53 51 16 105
53 53 17 105
53 60 18 105
53 49 22 105
53 60 23 105
53 51 24 105
53 62 25 105
53 49 31 105
53 63 31 105
50 51 4 109
50 49 10 109
50 63 10 109
50 55 11 109
50 51 12 109
50 53 13 109
50 60 14 109
50 49 18 109
50 60 19 109
50 51 20 109
50 62 21 109
50 49 27 109
50 63 27 109
0 16 6 110
0 16 10 110
0 16 12 110
0 16 24 110
0 0 26 110
0 16 26 110
26 16 6 110
26 16 10 110
26 16 12 110
26 26 19 110
26 16 24 110
26 16 26 110
60 51 3 110
60 49 9 110
60 63 9 110
60 55 10 110
60 51 11 110
60 53 12 110
60 60 13 110
60 49 17 110
60 60 18 110
60 51 19 110
60 62 20 110
60 49 26 110
60 63 26 110
51 49 6 113
51 63 6 113
51 55 7 113
51 51 8 113
51 53 9 113
51 60 10 113
51 49 14 113
51 60 15 113
51 51 16 113
51 62 17 113
51 49 23 113
51 63 23 113
16 16 4 116
16 16 6 116
16 26 13 116
16 16 18 116
16 0 20 116
16 16 20 116
49 51 2 119
49 53 3 119
49 60 4 119
49 49 8 119
49 60 9 119
49 51 10 119
49 62 11 119
49 49 17 119
49 63 17 119
63 51 2 119
63 53 3 119
63 60 4 119
63 49 8 119
63 60 9 119
63 51 10 119
63 62 11 119
63 49 17 119
63 63 17 119
16 16 2 120
16 26 9 120
16 16 14 120
16 0 16 120
16 16 16 120
55 53 2 120
55 60 3 120
55 49 7 120
55 60 8 120
55 51 9 120
55 62 10 120
55 49 16 120
55 63 16 120
51 60 2 121
51 49 6 121
51 60 7 121
51 51 8 121
51 62 9 121
51 49 15 121
51 63 15 121
16 26 7 122
16 16 12 122
16 0 14 122
16 16 14 122
53 49 5 122
53 60 6 122
53 51 7 122
53 62 8 122
53 49 14 122
53 63 14 122
60 49 4 123
60 60 5 123
60 51 6 123
60 62 7 123
60 49 13 123
60 63 13 123
49 51 2 127
49 62 3 127
49 49 9 127
49 63 9 127
60 62 2 128
60 49 8 128
60 63 8 128
26 16 5 129
26 16 7 129
51 49 7 129
51 63 7 129
62 49 6 130
62 63 6 130
16 0 2 134
16 16 2 134
name1 - album1_lover-loverv2.wav_stft.txt_vectors.txt
9 20 4 2
9 0 5 2
9 8 5 2
9 20 6 2
9 5 10 2
9 9 13 2
9 28 20 2
9 19 21 2
9 27 25 2
9 3 29 2
9 14 29 2
9 0 30 2
20 20 4 2
20 0 5 2
20 8 5 2
20 20 6 2
20 5 10 2
20 34 10 2
20 38 12 2
20 9 13 2
20 28 20 2
20 19 21 2
20 27 25 2
20 30 26 2
20 31 26 2
20 3 29 2
20 14 29 2
20 0 30 2
57 56 5 2
57 53 6 2
57 38 12 2
57 56 13 2
57 54 15 2
57 62 16 2
57 57 20 2
57 51 21 2
57 49 29 2
20 20 2 6
20 5 6 6
20 34 6 6
20 38 8 6
20 9 9 6
20 28 16 6
20 19 17 6
20 27 21 6
20 30 22 6
20 31 22 6
20 3 25 6
20 14 25 6
20 0 26 6
20 6 28 6
20 8 28 6
0 5 5 7
0 9 8 7
0 19 16 7
0 3 24 7
0 14 24 7
0 0 25 7
0 6 27 7
0 8 27 7
8 5 5 7
8 9 8 7
8 19 16 7
8 27 20 7
8 3 24 7
8 14 24 7
8 0 25 7
8 6 27 7
8 8 27 7
56 38 7 7
56 56 8 7
56 54 10 7
56 62 11 7
56 57 15 7
56 51 16 7
56 49 24 7
56 43 27 7
56 59 28 7
56 57 30 7
56 50 31 7
20 5 4 8
20 34 4 8
20 38 6 8
20 9 7 8
20 28 14 8
20 19 15 8
20 27 19 8
20 30 20 8
20 31 20 8
20 3 23 8
20 14 23 8
20 0 24 8
20 6 26 8
20 8 26 8
20 27 31 8
53 34 4 8
53 38 6 8
53 56 7 8
53 54 9 8
53 62 10 8
53 57 14 8
53 51 15 8
53 49 23 8
53 43 26 8
53 59 27 8
53 57 29 8
53 50 30 8
53 45 31 8
5 9 3 12
5 19 11 12
5 3 19 12
5 14 19 12
5 0 20 12
5 6 22 12
5 8 22 12
5 9 28 12
5 18 28 12
5 12 30 12
34 38 2 12
34 28 10 12
34 19 11 12
34 51 11 12
34 27 15 12
34 30 16 12
34 31 16 12
34 14 19 12
34 49 19 12
34 43 22 12
34 50 26 12
34 27 27 12
34 45 27 12
34 18 28 12
34 45 28 12
34 36 30 12
38 54 3 14
38 28 8 14
38 57 8 14
38 19 9 14
38 51 9 14
38 27 13 14
38 30 14 14
38 31 14 14
38 49 17 14
38 43 20 14
38 57 23 14
38 50 24 14
38 27 25 14
38 45 25 14
38 18 26 14
38 45 26 14
38 36 28 14
38 47 30 14
9 28 7 15
9 19 8 15
9 27 12 15
9 3 16 15
9 14 16 15
9 0 17 15
9 6 19 15
9 8 19 15
9 27 24 15
9 9 25 15
9 18 25 15
9 12 27 15
9 13 29 15
9 15 29 15
56 54 2 15
56 62 3 15
56 57 7 15
56 51 8 15
56 49 16 15
56 43 19 15
56 59 20 15
56 57 22 15
56 50 23 15
56 45 24 15
56 45 25 15
56 36 27 15
56 47 29 15
54 57 5 17
54 51 6 17
54 49 14 17
54 43 17 17
54 59 18 17
54 57 20 17
54 50 21 17
54 45 22 17
54 45 23 17
54 36 25 17
54 47 27 17
54 34 29 17
54 45 30 17
54 56 31 17
62 57 4 18
62 51 5 18
62 49 13 18
62 43 16 18
62 59 17 18
62 57 19 18
62 50 20 18
62 45 21 18
62 45 22 18
62 47 26 18
62 45 29 18
62 56 30 18
62 51 31 18
28 27 5 22
28 30 6 22
28 31 6 22
28 14 9 22
28 8 12 22
28 43 12 22
28 27 17 22
28 45 17 22
28 9 18 22
28 18 18 22
28 45 18 22
28 12 20 22
28 36 20 22
28 13 22 22
28 15 22 22
28 47 22 22
28 34 24 22
28 45 25 22
28 18 27 22
28 22 28 22
28 39 30 22
28 18 31 22
57 49 9 22
57 43 12 22
57 59 13 22
57 57 15 22
57 50 16 22
57 45 17 22
57 45 18 22
57 47 22 22
57 45 25 22
57 56 26 22
57 51 27 22
57 39 30 22
19 27 4 23
19 30 5 23
19 31 5 23
19 3 8 23
19 14 8 23
19 0 9 23
19 6 11 23
19 8 11 23
19 27 16 23
19 9 17 23
19 18 17 23
19 12 19 23
19 36 19 23
19 13 21 23
19 15 21 23
19 34 23 23
19 18 26 23
19 22 27 23
19 18 30 23
51 31 5 23
51 49 8 23
51 43 11 23
51 59 12 23
51 57 14 23
51 50 15 23
51 45 16 23
51 45 17 23
51 36 19 23
51 47 21 23
51 34 23 23
51 45 24 23
51 56 25 23
51 51 26 23
51 39 29 23
51 46 31 23
27 14 4 27
27 8 7 27
27 43 7 27
27 27 12 27
27 45 12 27
27 9 13 27
27 18 13 27
27 45 13 27
27 12 15 27
27 36 15 27
27 13 17 27
27 15 17 27
27 34 19 27
27 45 20 27
27 18 22 27
27 22 23 27
27 39 25 27
27 18 26 27
27 46 27 27
30 14 3 28
30 49 3 28
30 43 6 28
30 27 11 28
30 45 11 28
30 18 12 28
30 45 12 28
30 12 14 28
30 36 14 28
30 13 16 28
30 15 16 28
30 47 16 28
30 34 18 28
30 45 19 28
30 18 21 28
30 22 22 28
30 39 24 28
30 18 25 28
30 46 26 28
30 48 28 28
30 15 31 28
31 14 3 28
31 49 3 28
31 43 6 28
31 50 10 28
31 27 11 28
31 45 11 28
31 18 12 28
31 45 12 28
31 12 14 28
31 36 14 28
31 13 16 28
31 15 16 28
31 47 16 28
31 34 18 28
31 45 19 28
31 18 21 28
31 22 22 28
31 39 24 28
31 18 25 28
31 46 26 28
31 48 28 28
31 15 31 28
3 6 3 31
3 8 3 31
3 9 9 31
3 18 9 31
3 12 11 31
3 13 13 31
3 15 13 31
3 18 18 31
3 22 19 31
3 18 22 31
3 15 28 31
14 6 3 31
14 8 3 31
14 27 8 31
14 9 9 31
14 18 9 31
14 12 11 31
14 13 13 31
14 15 13 31
14 18 18 31
14 22 19 31
14 18 22 31
14 15 28 31
14 24 29 31
14 32 29 31
14 30 31 31
49 43 3 31
49 59 4 31
49 57 6 31
49 50 7 31
49 45 8 31
49 45 9 31
49 36 11 31
49 47 13 31
49 34 15 31
49 45 16 31
49 56 17 31
49 51 18 31
49 39 21 31
49 46 23 31
49 53 24 31
49 48 25 31
49 32 29 31
49 58 30 31
49 30 31 31
49 51 31 31
0 6 2 32
0 8 2 32
0 9 8 32
0 18 8 32
0 12 10 32
0 13 12 32
0 15 12 32
0 18 17 32
0 18 21 32
0 15 27 32
6 9 6 34
6 18 6 34
6 12 8 34
6 13 10 34
6 15 10 34
6 18 15 34
6 22 16 34
6 18 19 34
6 15 25 34
6 24 26 34
6 0 30 34
8 27 5 34
8 9 6 34
8 18 6 34
8 12 8 34
8 13 10 34
8 15 10 34
8 18 15 34
8 22 16 34
8 18 19 34
8 15 25 34
8 24 26 34
8 0 30 34
43 57 3 34
43 50 4 34
43 27 5 34
43 45 5 34
43 45 6 34
43 36 8 34
43 47 10 34
43 34 12 34
43 45 13 34
43 56 14 34
43 51 15 34
43 39 18 34
43 46 20 34
43 53 21 34
43 48 22 34
43 24 26 34
43 32 26 34
43 58 27 34
43 30 28 34
43 51 28 34
43 60 30 34
59 57 2 35
59 50 3 35
59 45 4 35
59 45 5 35
59 47 9 35
59 45 12 35
59 56 13 35
59 51 14 35
59 39 17 35
59 46 19 35
59 53 20 35
59 48 21 35
59 58 26 35
59 51 27 35
59 60 29 35
59 46 31 35
57 45 2 37
57 45 3 37
57 47 7 37
57 45 10 37
57 56 11 37
57 51 12 37
57 39 15 37
57 46 17 37
57 53 18 37
57 48 19 37
57 58 24 37
57 51 25 37
57 60 27 37
57 46 29 37
50 45 2 38
50 36 4 38
50 47 6 38
50 34 8 38
50 45 9 38
50 56 10 38
50 51 11 38
50 39 14 38
50 46 16 38
50 53 17 38
50 48 18 38
50 32 22 38
50 58 23 38
50 30 24 38
50 51 24 38
50 60 26 38
50 46 28 38
50 40 31 38
27 12 3 39
27 36 3 39
27 13 5 39
27 15 5 39
27 34 7 39
27 45 8 39
27 18 10 39
27 22 11 39
27 39 13 39
27 18 14 39
27 46 15 39
27 15 20 39
27 24 21 39
27 32 21 39
27 30 23 39
27 21 27 39
27 46 27 39
27 40 30 39
45 36 3 39
45 47 5 39
45 34 7 39
45 45 8 39
45 56 9 39
45 51 10 39
45 39 13 39
45 46 15 39
45 53 16 39
45 48 17 39
45 32 21 39
45 58 22 39
45 30 23 39
45 51 23 39
45 60 25 39
45 46 27 39
45 40 30 39
45 61 31 39
9 12 2 40
9 13 4 40
9 15 4 40
9 18 9 40
9 22 10 40
9 18 13 40
9 15 19 40
9 24 20 40
9 0 24 40
9 21 26 40
9 7 31 40
9 28 31 40
18 12 2 40
18 36 2 40
18 13 4 40
18 15 4 40
18 34 6 40
18 18 9 40
18 22 10 40
18 18 13 40
18 15 19 40
18 24 20 40
18 32 20 40
18 30 22 40
18 0 24 40
18 21 26 40
18 7 31 40
18 28 31 40
45 36 2 40
45 47 4 40
45 34 6 40
45 45 7 40
45 56 8 40
45 51 9 40
45 39 12 40
45 46 14 40
45 53 15 40
45 48 16 40
45 32 20 40
45 58 21 40
45 30 22 40
45 51 22 40
45 60 24 40
45 46 26 40
45 40 29 40
45 61 30 40
45 28 31 40
12 13 2 42
12 15 2 42
12 18 7 42
12 22 8 42
12 18 11 42
12 15 17 42
12 24 18 42
12 30 20 42
12 0 22 42
12 21 24 42
12 7 29 42
12 28 29 42
36 47 2 42
36 34 4 42
36 45 5 42
36 18 7 42
36 51 7 42
36 22 8 42
36 39 10 42
36 18 11 42
36 46 12 42
36 53 13 42
36 48 14 42
36 24 18 42
36 32 18 42
36 30 20 42
36 51 20 42
36 21 24 42
36 46 24 42
36 40 27 42
36 28 29 42
13 18 5 44
13 22 6 44
13 18 9 44
13 15 15 44
13 24 16 44
13 32 16 44
13 30 18 44
13 0 20 44
13 21 22 44
13 7 27 44
13 28 27 44
15 34 2 44
15 18 5 44
15 22 6 44
15 18 9 44
15 15 15 44
15 24 16 44
15 32 16 44
15 30 18 44
15 0 20 44
15 21 22 44
15 7 27 44
15 28 27 44
47 34 2 44
47 45 3 44
47 56 4 44
47 51 5 44
47 39 8 44
47 46 10 44
47 53 11 44
47 48 12 44
47 32 16 44
47 58 17 44
47 30 18 44
47 51 18 44
47 60 20 44
47 46 22 44
47 40 25 44
47 61 26 44
47 28 27 44
47 54 31 44
34 18 3 46
34 51 3 46
34 22 4 46
34 39 6 46
34 18 7 46
34 46 8 46
34 53 9 46
34 48 10 46
34 15 13 46
34 24 14 46
34 32 14 46
34 30 16 46
34 51 16 46
34 21 20 46
34 46 20 46
34 40 23 46
34 28 25 46
34 41 30 46
45 51 2 47
45 39 5 47
45 46 7 47
45 53 8 47
45 48 9 47
45 32 13 47
45 58 14 47
45 30 15 47
45 51 15 47
45 60 17 47
45 46 19 47
45 40 22 47
45 61 23 47
45 28 24 47
45 54 28 47
45 41 29 47
45 63 29 47
45 59 31 47
56 39 4 48
56 46 6 48
56 53 7 48
56 48 8 48
56 58 13 48
56 51 14 48
56 60 16 48
56 46 18 48
56 40 21 48
56 61 22 48
56 54 27 48
56 41 28 48
56 63 28 48
56 59 30 48
56 48 31 48
18 18 4 49
18 15 10 49
18 24 11 49
18 32 11 49
18 30 13 49
18 0 15 49
18 21 17 49
18 7 22 49
18 28 22 49
18 0 29 49
18 27 30 49
18 2 31 49
51 39 3 49
51 46 5 49
51 53 6 49
51 48 7 49
51 32 11 49
51 58 12 49
51 51 13 49
51 60 15 49
51 46 17 49
51 40 20 49
51 61 21 49
51 54 26 49
51 41 27 49
51 63 27 49
51 59 29 49
51 48 30 49
22 39 2 50
22 18 3 50
22 15 9 50
22 24 10 50
22 32 10 50
22 30 12 50
22 21 16 50
22 40 19 50
22 7 21 50
22 28 21 50
22 41 26 50
22 27 29 50
22 2 30 50
39 46 2 52
39 53 3 52
39 48 4 52
39 24 8 52
39 32 8 52
39 58 9 52
39 30 10 52
39 51 10 52
39 21 14 52
39 46 14 52
39 40 17 52
39 28 19 52
39 54 23 52
39 41 24 52
39 27 27 52
39 48 27 52
39 57 31 52
18 15 6 53
18 24 7 53
18 32 7 53
18 30 9 53
18 0 11 53
18 21 13 53
18 7 18 53
18 28 18 53
18 0 25 53
18 27 26 53
18 2 27 53
18 37 31 53
46 48 2 54
46 32 6 54
46 58 7 54
46 30 8 54
46 51 8 54
46 60 10 54
46 46 12 54
46 40 15 54
46 61 16 54
46 28 17 54
46 54 21 54
46 41 22 54
46 63 22 54
46 59 24 54
46 27 25 54
46 48 25 54
46 57 29 54
46 37 30 54
46 39 31 54
53 58 6 55
53 51 7 55
53 60 9 55
53 46 11 55
53 40 14 55
53 61 15 55
53 54 20 55
53 41 21 55
53 63 21 55
53 59 23 55
53 48 24 55
53 57 28 55
53 37 29 55
53 39 30 55
48 32 4 56
48 58 5 56
48 30 6 56
48 51 6 56
48 60 8 56
48 46 10 56
48 40 13 56
48 61 14 56
48 28 15 56
48 54 19 56
48 41 20 56
48 63 20 56
48 59 22 56
48 48 23 56
48 57 27 56
48 37 28 56
48 39 29 56
48 55 31 56
15 30 3 59
15 0 5 59
15 21 7 59
15 7 12 59
15 28 12 59
15 0 19 59
15 27 20 59
15 2 21 59
15 20 28 59
24 30 2 60
24 21 6 60
24 40 9 60
24 7 11 60
24 28 11 60
24 41 16 60
24 27 19 60
24 37 24 60
24 39 25 60
24 20 27 60
32 30 2 60
32 51 2 60
32 21 6 60
32 46 6 60
32 40 9 60
32 28 11 60
32 41 16 60
32 27 19 60
32 48 19 60
32 37 24 60
32 39 25 60
32 20 27 60
58 60 3 61
58 46 5 61
58 40 8 61
58 61 9 61
58 54 14 61
58 41 15 61
58 63 15 61
58 59 17 61
58 48 18 61
58 57 22 61
58 39 24 61
58 55 26 61
58 60 28 61
58 57 31 61
30 21 4 62
30 46 4 62
30 40 7 62
30 28 9 62
30 41 14 62
30 27 17 62
30 48 17 62
30 37 22 62
30 39 23 62
30 20 25 62
30 30 30 62
51 60 2 62
51 46 4 62
51 40 7 62
51 61 8 62
51 54 13 62
51 41 14 62
51 63 14 62
51 59 16 62
51 48 17 62
51 57 21 62
51 37 22 62
51 39 23 62
51 55 25 62
51 60 27 62
51 57 30 62
51 57 31 62
0 7 7 64
0 0 14 64
0 2 16 64
60 46 2 64
60 40 5 64
60 61 6 64
60 54 11 64
60 41 12 64
60 63 12 64
60 59 14 64
60 48 15 64
60 57 19 64
60 55 23 64
60 60 25 64
60 57 28 64
60 57 29 64
21 40 3 66
21 7 5 66
21 28 5 66
21 27 13 66
21 2 14 66
21 37 18 66
21 39 19 66
21 20 21 66
21 30 26 66
21 28 30 66
21 1 31 66
21 21 31 66
46 40 3 66
46 61 4 66
46 28 5 66
46 54 9 66
46 41 10 66
46 63 10 66
46 59 12 66
46 27 13 66
46 48 13 66
46 57 17 66
46 37 18 66
46 39 19 66
46 55 21 66
46 60 23 66
46 30 26 66
46 57 26 66
46 57 27 66
46 28 30 66
46 50 30 66
46 62 31 66
40 28 2 69
40 54 6 69
40 41 7 69
40 59 9 69
40 27 10 69
40 48 10 69
40 57 14 69
40 37 15 69
40 39 16 69
40 20 18 69
40 55 18 69
40 30 23 69
40 57 23 69
40 57 24 69
40 28 27 69
40 50 27 69
40 21 28 69
61 54 5 70
61 41 6 70
61 63 6 70
61 59 8 70
61 48 9 70
61 57 13 70
61 55 17 70
61 60 19 70
61 57 22 70
61 57 23 70
61 50 26 70
61 62 27 70
7 0 7 71
7 2 9 71
7 20 16 71
7 0 26 71
7 1 26 71
7 21 26 71
28 41 5 71
28 27 8 71
28 37 13 71
28 39 14 71
28 20 16 71
28 30 21 71
28 28 25 71
28 21 26 71
54 59 3 75
54 48 4 75
54 57 8 75
54 37 9 75
54 39 10 75
54 55 12 75
54 60 14 75
54 57 17 75
54 57 18 75
54 50 21 75
54 62 22 75
41 59 2 76
41 27 3 76
41 48 3 76
41 57 7 76
41 37 8 76
41 39 9 76
41 55 11 76
41 60 13 76
41 30 16 76
41 57 16 76
41 57 17 76
41 28 20 76
41 50 20 76
41 21 21 76
63 59 2 76
63 48 3 76
63 57 7 76
63 55 11 76
63 60 13 76
63 57 16 76
63 57 17 76
63 50 20 76
63 62 21 76
0 2 2 78
0 0 19 78
0 1 19 78
59 57 5 78
59 39 7 78
59 55 9 78
59 60 11 78
59 57 14 78
59 57 15 78
59 50 18 78
59 62 19 78
27 37 5 79
27 39 6 79
27 20 8 79
27 30 13 79
27 28 17 79
27 21 18 79
48 57 4 79
48 37 5 79
48 39 6 79
48 55 8 79
48 60 10 79
48 30 13 79
48 57 13 79
48 57 14 79
48 28 17 79
48 50 17 79
48 62 18 79
2 20 7 80
2 0 17 80
2 1 17 80
2 21 17 80
57 39 2 83
57 55 4 83
57 60 6 83
57 57 9 83
57 57 10 83
57 50 13 83
57 62 14 83
37 20 3 84
37 55 3 84
37 30 8 84
37 28 12 84
37 50 12 84
37 21 13 84
39 20 2 85
39 55 2 85
39 30 7 85
39 57 7 85
39 57 8 85
39 28 11 85
39 50 11 85
39 21 12 85
20 30 5 87
20 28 9 87
20 0 10 87
20 1 10 87
20 21 10 87
55 60 2 87
55 57 5 87
55 57 6 87
55 50 9 87
55 62 10 87
60 57 3 89
60 57 4 89
60 50 7 89
60 62 8 89
30 28 4 92
30 21 5 92
57 50 4 92
57 62 5 92
57 50 3 93
57 62 4 93
name2 - album2_uptown-funkv2.wav_stft.txt_vectors.txt
1 11 4 2
1 12 13 2
1 0 15 2
1 1 15 2
1 14 18 2
1 20 21 2
1 11 22 2
1 8 27 2
1 12 28 2
1 8 30 2
11 11 4 2
11 28 6 2
11 27 10 2
11 12 13 2
11 21 13 2
11 0 15 2
11 1 15 2
11 22 17 2
11 14 18 2
11 20 21 2
11 11 22 2
11 8 27 2
11 12 28 2
11 8 30 2
31 11 4 2
31 28 6 2
31 39 6 2
31 39 7 2
31 27 10 2
31 49 10 2
31 12 13 2
31 21 13 2
31 42 16 2
31 22 17 2
31 34 17 2
31 14 18 2
31 43 18 2
31 20 21 2
31 46 21 2
31 11 22 2
31 50 24 2
31 47 27 2
31 12 28 2
31 49 29 2
31 38 30 2
0 11 3 3
0 12 12 3
0 0 14 3
0 1 14 3
0 14 17 3
0 11 21 3
0 8 26 3
0 12 27 3
0 8 29 3
5 11 3 3
5 12 12 3
5 21 12 3
5 0 14 3
5 1 14 3
5 22 16 3
5 14 17 3
5 20 20 3
5 11 21 3
5 8 26 3
5 12 27 3
5 8 29 3
12 11 3 3
12 28 5 3
12 27 9 3
12 12 12 3
12 21 12 3
12 0 14 3
12 1 14 3
12 22 16 3
12 14 17 3
12 20 20 3
12 11 21 3
12 8 26 3
12 12 27 3
12 8 29 3
12 28 31 3
20 11 3 3
20 28 5 3
20 39 5 3
20 39 6 3
20 27 9 3
20 12 12 3
20 21 12 3
20 0 14 3
20 1 14 3
20 22 16 3
20 34 16 3
20 14 17 3
20 20 20 3
20 11 21 3
20 8 26 3
20 12 27 3
20 8 29 3
20 38 29 3
20 28 31 3
11 28 2 6
11 27 6 6
11 12 9 6
11 21 9 6
11 0 11 6
11 1 11 6
11 22 13 6
11 14 14 6
11 20 17 6
11 11 18 6
11 8 23 6
11 12 24 6
11 8 26 6
11 28 28 6
28 27 4 8
28 12 7 8
28 21 7 8
28 42 10 8
28 22 11 8
28 34 11 8
28 14 12 8
28 43 12 8
28 20 15 8
28 46 15 8
28 11 16 8
28 8 21 8
28 47 21 8
28 12 22 8
28 8 24 8
28 38 24 8
28 28 26 8
28 40 26 8
28 37 27 8
28 46 29 8
28 12 31 8
28 19 31 8
39 27 4 8
39 49 4 8
39 21 7 8
39 52 8 8
39 42 10 8
39 22 11 8
39 34 11 8
39 43 12 8
39 20 15 8
39 46 15 8
39 54 16 8
39 55 17 8
39 50 18 8
39 51 19 8
39 47 21 8
39 49 23 8
39 38 24 8
39 28 26 8
39 40 26 8
39 37 27 8
39 46 29 8
39 19 31 8
39 27 3 9
39 49 3 9
39 21 6 9
39 52 7 9
39 42 9 9
39 22 10 9
39 34 10 9
39 43 11 9
39 20 14 9
39 46 14 9
39 54 15 9
39 55 16 9
39 50 17 9
39 51 18 9
39 47 20 9
39 49 22 9
39 38 23 9
39 28 25 9
39 40 25 9
39 37 26 9
39 46 28 9
39 19 30 9
39 20 31 9
27 12 3 12
27 21 3 12
27 42 6 12
27 22 7 12
27 34 7 12
27 14 8 12
27 43 8 12
27 20 11 12
27 46 11 12
27 11 12 12
27 8 17 12
27 12 18 12
27 8 20 12
27 38 20 12
27 28 22 12
27 40 22 12
27 37 23 12
27 46 25 12
27 12 27 12
27 19 27 12
27 20 28 12
27 33 31 12
49 60 3 12
49 63 3 12
49 52 4 12
49 42 6 12
49 34 7 12
49 43 8 12
49 46 11 12
49 54 12 12
49 55 13 12
49 50 14 12
49 51 15 12
49 47 17 12
49 49 19 12
49 38 20 12
49 40 22 12
49 37 23 12
49 46 25 12
49 60 27 12
49 60 30 12
49 33 31 12
